order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,customer_name,customer_segment,product_id,product_name,category,price,rating,feedback_text,feedback_category,sentiment,Date,Value_Type,Value,delivery_time_minutes,distance_km,reasons_if_delayed,Products.product_id,img,Customer.area
5311190131,19482392,2024-03-04 00:42:19.000,2024-03-04 01:01:19.000,2024-03-04 01:02:19.000,"On Time",1276.25,"Card",30345,1153,"Yachana Nath","Regular",965755,"Bananas","Fruits & Vegetables",532.57,2,"Taste was not as expected.","Product Quality","Negative",2024-03-04 00:00:00.000,"Quantity",2,1,2.18,"Traffic",965755,"https://i.postimg.cc/sgsWvyb6/fruits.png","Muzaffarnagar"
8289791792,61516967,2024-01-26 14:45:19.000,2024-01-26 15:04:19.000,2024-01-26 15:00:19.000,"On Time",326.42,"Card",70314,2704,"Mohammed Morar","Regular",552883,"Potatoes","Fruits & Vegetables",888.16,2,"The packaging was poor.","Product Quality","Negative",2024-01-26 00:00:00.000,"Quantity",2,-4,2.33,"",552883,"https://i.postimg.cc/sgsWvyb6/fruits.png","Erode"
8969304162,43052303,2023-10-12 14:44:50.000,2023-10-12 15:03:50.000,2023-10-12 15:02:50.000,"On Time",1264.98,"Wallet",67811,5918,"Girik Mutti","Premium",9436,"Toothpaste","Personal Care",88.43,2,"The packaging was poor.","Customer Service","Negative",2023-10-12 00:00:00.000,"Quantity",2,-1,1.66,"",9436,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Eluru"
1382880255,94078407,2024-08-11 13:26:47.000,2024-08-11 13:43:47.000,2024-08-11 13:48:47.000,"On Time",2410.88,"Card",88383,3709,"Praneel Baria","Premium",820541,"Toilet Cleaner","Household Care",576.22,2,"The order was incorrect.","Product Quality","Negative",2024-08-11 00:00:00.000,"Quantity",2,5,1.55,"Traffic",820541,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Uluberia"
1876194333,51945420,2024-03-27 08:38:09.000,2024-03-27 08:49:09.000,2024-03-27 08:51:09.000,"On Time",1630.26,"Cash",56344,973,"Geetika Kalita","Premium",540618,"Popcorn","Snacks & Munchies",317.05,2,"Not worth the price I paid.","Delivery","Negative",2024-03-27 00:00:00.000,"Quantity",2,2,1.2,"Traffic",540618,"https://i.postimg.cc/CKP7Ydrp/snacks.png","Tiruppur"
3262295808,15487049,2024-04-19 20:12:41.000,2024-04-19 20:22:41.000,2024-04-19 20:26:41.000,"On Time",2766.1,"Cash",22950,7348,"Aadhya Cherian","New",146840,"Bread","Dairy & Breakfast",786.85,2,"Taste was not as expected.","Product Quality","Negative",2024-04-19 00:00:00.000,"Quantity",2,4,2.17,"Traffic",146840,"https://i.postimg.cc/X7wFjX1B/food.png","Motihari"
4224014067,85218071,2023-05-15 12:01:24.000,2023-05-15 12:21:24.000,2023-05-15 12:22:24.000,"On Time",3274.45,"Cash",53348,1401,"Panini Mani","New",679865,"Wheat Flour","Grocery & Staples",347.91,2,"Delivery was late and I was unhappy.","Product Quality","Negative",2023-05-15 00:00:00.000,"Quantity",2,1,3.33,"Traffic",679865,"https://i.postimg.cc/jSc7fmbs/grocery.png","Hyderabad"
3330538479,98246574,2024-01-23 16:21:51.000,2024-01-23 16:31:51.000,2024-01-23 16:30:51.000,"On Time",2408.31,"Card",52024,8911,"Rachita Varty","Premium",771228,"Pet Treats","Pet Care",83.18,2,"Items were missing from my order.","Delivery","Negative",2024-01-23 00:00:00.000,"Quantity",2,-1,4.86,"",771228,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Chinsurah"
2470025903,81420960,2024-06-06 07:57:42.000,2024-06-06 08:07:42.000,2024-06-06 08:02:42.000,"On Time",3939.11,"Cash",86113,5295,"Warda Chanda","Inactive",839170,"Curd","Dairy & Breakfast",481.63,2,"Not worth the price I paid.","App Experience","Negative",2024-06-06 00:00:00.000,"Quantity",2,-5,0.72,"",839170,"https://i.postimg.cc/X7wFjX1B/food.png","Hazaribagh"
2644609220,97825663,2024-05-22 07:43:43.000,2024-05-22 08:03:43.000,2024-05-22 07:59:43.000,"On Time",2805.47,"UPI",43073,2108,"Upadhriti Sha","Regular",784673,"Dog Food","Pet Care",491.39,2,"Delivery was late and I was unhappy.","Product Quality","Negative",2024-05-22 00:00:00.000,"Quantity",2,-4,1.16,"",784673,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Udaipur"
3350348511,2442235,2023-10-05 05:12:12.000,2023-10-05 05:23:12.000,2023-10-05 05:18:12.000,"On Time",816.38,"Cash",64424,7638,"Pushti Bhattacharyya","Premium",726958,"Cat Food","Pet Care",887.48,2,"The packaging was poor.","Product Quality","Negative",2023-10-05 00:00:00.000,"Quantity",2,-5,4.47,"",726958,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Latur"
9915229426,12832151,2024-02-03 02:47:57.000,2024-02-03 02:57:57.000,2024-02-03 02:57:57.000,"On Time",37.8,"Cash",7428,9437,"Ekavir Bhalla","Inactive",112390,"Toothpaste","Personal Care",877.98,2,"Customer service was not helpful.","Product Quality","Negative",2024-02-03 00:00:00.000,"Quantity",2,0,1.69,"",112390,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Baranagar"
4211686231,66354642,2023-06-09 04:56:26.000,2023-06-09 05:10:26.000,2023-06-09 05:08:26.000,"On Time",4088.63,"Cash",18758,1748,"Priya Behl","Premium",94225,"Toilet Cleaner","Household Care",77.11,2,"Items were missing from my order.","Product Quality","Negative",2023-06-09 00:00:00.000,"Quantity",2,-2,1.43,"",94225,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Tenali"
9395982132,58170168,2023-07-05 12:19:11.000,2023-07-05 12:31:11.000,2023-07-05 12:35:11.000,"On Time",1545.49,"Card",33721,7117,"Urmi Bansal","Premium",891833,"Curd","Dairy & Breakfast",493.19,2,"The order was incorrect.","Delivery","Negative",2023-07-05 00:00:00.000,"Quantity",2,4,3.3,"Traffic",891833,"https://i.postimg.cc/X7wFjX1B/food.png","Sasaram"
7847708619,35402531,2023-10-23 00:57:21.000,2023-10-23 01:17:21.000,2023-10-23 01:18:21.000,"On Time",3606.96,"Cash",9898,2148,"Eta Gola","New",837480,"Cough Syrup","Pharmacy",217.4,2,"Items were missing from my order.","Delivery","Negative",2023-10-23 00:00:00.000,"Quantity",2,1,2.54,"Traffic",837480,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Kulti"
6581715589,8375298,2023-05-09 00:35:46.000,2023-05-09 00:54:46.000,2023-05-09 00:53:46.000,"On Time",900.3,"UPI",58622,7415,"Yahvi Vora","Premium",661577,"Cat Food","Pet Care",720.95,2,"Items were missing from my order.","Product Quality","Negative",2023-05-09 00:00:00.000,"Quantity",2,-1,3.09,"",661577,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Begusarai"
8382437838,46185579,2024-05-30 16:04:35.000,2024-05-30 16:17:35.000,2024-05-30 16:15:35.000,"On Time",1907.89,"Wallet",84984,7062,"Vidhi Pillai","Premium",848226,"Tomatoes","Fruits & Vegetables",209.59,2,"Not worth the price I paid.","Customer Service","Negative",2024-05-30 00:00:00.000,"Quantity",2,-2,3.02,"",848226,"https://i.postimg.cc/sgsWvyb6/fruits.png","Siliguri"
9217211301,52085702,2023-06-15 10:25:23.000,2023-06-15 10:35:23.000,2023-06-15 10:32:23.000,"On Time",4441.76,"Cash",89404,9240,"Irya Soni","New",681063,"Mango Drink","Cold Drinks & Juices",321.28,2,"Very disappointed with the quality.","Delivery","Negative",2023-06-15 00:00:00.000,"Quantity",2,-3,1.26,"",681063,"https://i.postimg.cc/kXrKPWsd/softdrink.png","Fatehpur"
9966404015,85072416,2023-08-10 11:52:27.000,2023-08-10 12:09:27.000,2023-08-10 12:07:27.000,"On Time",2615.98,"Wallet",89111,993,"Brinda Sekhon","New",378230,"Nuts","Snacks & Munchies",166.42,2,"Product was damaged during delivery.","Customer Service","Negative",2023-08-10 00:00:00.000,"Quantity",2,-2,1.18,"",378230,"https://i.postimg.cc/CKP7Ydrp/snacks.png","Loni"
6231586256,12755730,2023-05-03 23:11:50.000,2023-05-03 23:28:50.000,2023-05-03 23:27:50.000,"On Time",1467.19,"UPI",10306,6970,"Indrajit Mahal","Regular",329351,"Cheese","Dairy & Breakfast",310.87,2,"Customer service was not helpful.","Customer Service","Negative",2023-05-03 00:00:00.000,"Quantity",2,-1,2.71,"",329351,"https://i.postimg.cc/X7wFjX1B/food.png","Howrah"
4470717835,76008165,2023-07-08 00:21:18.000,2023-07-08 00:36:18.000,2023-07-08 00:39:18.000,"On Time",1474.48,"Wallet",80246,313,"Hemangini Mutti","Premium",644847,"Salt","Grocery & Staples",622.81,2,"Customer service was not helpful.","Delivery","Negative",2023-07-08 00:00:00.000,"Quantity",2,3,1.91,"Traffic",644847,"https://i.postimg.cc/jSc7fmbs/grocery.png","Katihar"
3514036230,84937877,2023-07-11 03:03:24.000,2023-07-11 03:17:24.000,2023-07-11 03:22:24.000,"On Time",1722.88,"Cash",93410,6787,"Yug Mahal","Premium",107548,"Cola","Cold Drinks & Juices",891.6,2,"The order was incorrect.","Customer Service","Negative",2023-07-11 00:00:00.000,"Quantity",2,5,4.9,"Traffic",107548,"https://i.postimg.cc/kXrKPWsd/softdrink.png","Guntur"
5604135912,11478478,2024-08-19 16:21:47.000,2024-08-19 16:31:47.000,2024-08-19 16:33:47.000,"On Time",4032.27,"Cash",99733,9095,"Vedika Dugal","Inactive",757274,"Pet Treats","Pet Care",98.32,2,"Product was damaged during delivery.","Customer Service","Negative",2024-08-19 00:00:00.000,"Quantity",2,2,4.07,"Traffic",757274,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Ahmednagar"
6229535077,77869660,2024-04-01 05:57:44.000,2024-04-01 06:07:44.000,2024-04-01 06:04:44.000,"On Time",2219.96,"Cash",58180,2817,"Nidhi Sha","Premium",739534,"Toilet Cleaner","Household Care",994.56,2,"Not worth the price I paid.","Customer Service","Negative",2024-04-01 00:00:00.000,"Quantity",2,-3,0.57,"",739534,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Gandhinagar"
4274182127,22020776,2024-09-26 16:46:47.000,2024-09-26 17:03:47.000,2024-09-26 17:07:47.000,"On Time",4992.15,"Wallet",56552,1192,"Manan Banerjee","Regular",798639,"Eggs","Dairy & Breakfast",211.25,2,"The packaging was poor.","Customer Service","Negative",2024-09-26 00:00:00.000,"Quantity",2,4,3.32,"Traffic",798639,"https://i.postimg.cc/X7wFjX1B/food.png","Bhiwandi"
3907403745,99490786,2023-06-19 16:37:55.000,2023-06-19 16:51:55.000,2023-06-19 16:46:55.000,"On Time",2440.93,"Wallet",767,3088,"Ayush Biswas","New",33797,"Pain Reliever","Pharmacy",888.12,2,"Customer service was not helpful.","Customer Service","Negative",2023-06-19 00:00:00.000,"Quantity",2,-5,0.63,"",33797,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Kishanganj"
3452449295,71252391,2023-10-09 06:35:23.000,2023-10-09 06:54:23.000,2023-10-09 06:55:23.000,"On Time",1395.83,"UPI",48310,5485,"Mohini Johal","New",555121,"Carrots","Fruits & Vegetables",354.91,2,"Delivery was late and I was unhappy.","Product Quality","Negative",2023-10-09 00:00:00.000,"Quantity",2,1,3.74,"Traffic",555121,"https://i.postimg.cc/sgsWvyb6/fruits.png","Kulti"
4220970302,90621147,2024-11-01 09:44:24.000,2024-11-01 10:03:24.000,2024-11-01 09:59:24.000,"On Time",2598.47,"UPI",93466,6692,"Vaishnavi Chowdhury","Premium",812607,"Potatoes","Fruits & Vegetables",416.65,2,"Product was damaged during delivery.","App Experience","Negative",2024-11-01 00:00:00.000,"Quantity",2,-4,1.84,"",812607,"https://i.postimg.cc/sgsWvyb6/fruits.png","Jhansi"
2254884198,54893418,2023-07-01 02:00:32.000,2023-07-01 02:19:32.000,2023-07-01 02:23:32.000,"On Time",1433.62,"UPI",62821,3510,"Chatresh Prashad","Premium",970529,"Diapers","Baby Care",827.44,2,"Not worth the price I paid.","Delivery","Negative",2023-07-01 00:00:00.000,"Quantity",2,4,3.67,"Traffic",970529,"https://i.postimg.cc/k55tvsJW/feeding.png","Dibrugarh"
2326500581,24308515,2024-07-21 05:29:04.000,2024-07-21 05:49:04.000,2024-07-21 05:54:04.000,"On Time",699.45,"UPI",53100,6327,"Thomas Walia","Regular",123983,"Cough Syrup","Pharmacy",785.67,2,"Customer service was not helpful.","App Experience","Negative",2024-07-21 00:00:00.000,"Quantity",2,5,3.58,"Traffic",123983,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Panchkula"
9087426355,66932104,2023-11-03 17:05:47.000,2023-11-03 17:25:47.000,2023-11-03 17:24:47.000,"On Time",473.64,"Wallet",34521,6566,"Chakradhar Dhawan","Premium",114414,"Vitamins","Pharmacy",832.06,2,"The order was incorrect.","Delivery","Negative",2023-11-03 00:00:00.000,"Quantity",2,-1,1.59,"",114414,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Shahjahanpur"
9221423039,42208242,2024-10-27 13:36:06.000,2024-10-27 13:55:06.000,2024-10-27 13:50:06.000,"On Time",1574.23,"Wallet",54403,25,"Farhan Tata","Regular",707935,"Cat Food","Pet Care",820.9,2,"Not worth the price I paid.","Customer Service","Negative",2024-10-27 00:00:00.000,"Quantity",2,-5,4.51,"",707935,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Danapur"
4825878367,46717997,2024-10-07 14:04:11.000,2024-10-07 14:23:11.000,2024-10-07 14:23:11.000,"On Time",4152.86,"Card",96209,5643,"Wishi Srivastava","New",26060,"Vitamins","Pharmacy",342.94,2,"Product was damaged during delivery.","Delivery","Negative",2024-10-07 00:00:00.000,"Quantity",2,0,4.4,"",26060,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Unnao"
4884904912,36737539,2023-08-24 13:58:19.000,2023-08-24 14:13:19.000,2023-08-24 14:08:19.000,"On Time",3074.06,"UPI",45668,8629,"Leena Naidu","Inactive",382511,"Butter","Dairy & Breakfast",702.54,2,"The order was incorrect.","Product Quality","Negative",2023-08-24 00:00:00.000,"Quantity",2,-5,0.73,"",382511,"https://i.postimg.cc/X7wFjX1B/food.png","Gwalior"
8047899303,11254582,2023-09-28 01:45:21.000,2023-09-28 02:00:21.000,2023-09-28 02:00:21.000,"On Time",1028.26,"UPI",48899,757,"Caleb Krish","Inactive",684939,"Lotion","Personal Care",727.95,2,"Not worth the price I paid.","Product Quality","Negative",2023-09-28 00:00:00.000,"Quantity",2,0,0.93,"",684939,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Machilipatnam"
701250513,10240052,2024-09-03 18:54:33.000,2024-09-03 19:10:33.000,2024-09-03 19:11:33.000,"On Time",2490.5,"Wallet",12426,9775,"Gagan Kakar","Regular",243235,"Cat Food","Pet Care",109.03,2,"Customer service was not helpful.","App Experience","Negative",2024-09-03 00:00:00.000,"Quantity",2,1,4.12,"Traffic",243235,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Guntakal"
9187046038,75860724,2023-06-13 14:39:57.000,2023-06-13 14:54:57.000,2023-06-13 14:58:57.000,"On Time",1211.53,"Cash",84082,9783,"Pranav Venkataraman","Premium",53833,"Rice","Grocery & Staples",134.69,2,"Taste was not as expected.","Customer Service","Negative",2023-06-13 00:00:00.000,"Quantity",2,4,1.42,"Traffic",53833,"https://i.postimg.cc/jSc7fmbs/grocery.png","Aizawl"
5424536852,18035010,2024-08-18 12:18:21.000,2024-08-18 12:35:21.000,2024-08-18 12:37:21.000,"On Time",3267.02,"UPI",62091,4945,"Vrishti Chakrabarti","Premium",123983,"Cough Syrup","Pharmacy",785.67,2,"Not worth the price I paid.","Customer Service","Negative",2024-08-18 00:00:00.000,"Quantity",2,2,2.27,"Traffic",123983,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Burhanpur"
3624765984,36400756,2023-12-11 08:21:44.000,2023-12-11 08:35:44.000,2023-12-11 08:30:44.000,"On Time",4517.75,"Card",26888,6689,"Rayaan Nayak","Inactive",689769,"Frozen Vegetables","Instant & Frozen Food",46.62,2,"Delivery was late and I was unhappy.","App Experience","Negative",2023-12-11 00:00:00.000,"Quantity",2,-5,2.89,"",689769,"https://i.postimg.cc/1RVwdvpH/ice-cream.png","Bidar"
9015471552,23081177,2024-04-13 19:32:29.000,2024-04-13 19:46:29.000,2024-04-13 19:46:29.000,"On Time",1434.89,"UPI",72941,526,"Harinakshi Batta","New",679865,"Wheat Flour","Grocery & Staples",347.91,2,"Very disappointed with the quality.","App Experience","Negative",2024-04-13 00:00:00.000,"Quantity",2,0,1.88,"",679865,"https://i.postimg.cc/jSc7fmbs/grocery.png","Panchkula"
4080156881,97770901,2024-04-03 18:42:51.000,2024-04-03 18:58:51.000,2024-04-03 18:58:51.000,"On Time",950.39,"Cash",11130,3532,"Dhruv Krishna","Inactive",300159,"Cola","Cold Drinks & Juices",44.35,2,"Product was damaged during delivery.","Delivery","Negative",2024-04-03 00:00:00.000,"Quantity",2,0,1.62,"",300159,"https://i.postimg.cc/kXrKPWsd/softdrink.png","Bidhannagar"
8070127087,27709218,2024-08-22 06:10:47.000,2024-08-22 06:21:47.000,2024-08-22 06:26:47.000,"On Time",2506.63,"Card",46786,7473,"Ryan Dhingra","Regular",120532,"Wheat Flour","Grocery & Staples",697.53,2,"Customer service was not helpful.","Product Quality","Negative",2024-08-22 00:00:00.000,"Quantity",2,5,1.53,"Traffic",120532,"https://i.postimg.cc/jSc7fmbs/grocery.png","Dindigul"
52324496,81605722,2024-02-23 17:32:54.000,2024-02-23 17:47:54.000,2024-02-23 17:52:54.000,"On Time",560.54,"Card",54293,4009,"Bachittar Morar","Regular",888807,"Bread","Dairy & Breakfast",230.58,2,"I had a bad experience.","Customer Service","Negative",2024-02-23 00:00:00.000,"Quantity",2,5,2.39,"Traffic",888807,"https://i.postimg.cc/X7wFjX1B/food.png","Salem"
7741314063,32054313,2024-09-13 19:17:00.000,2024-09-13 19:34:00.000,2024-09-13 19:36:00.000,"On Time",2559.45,"UPI",35348,3886,"Jai Char","Regular",26060,"Vitamins","Pharmacy",342.94,2,"Items were missing from my order.","Customer Service","Negative",2024-09-13 00:00:00.000,"Quantity",2,2,1.53,"Traffic",26060,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Raurkela Industrial Township"
7038758506,68714053,2023-05-08 06:18:49.000,2023-05-08 06:34:49.000,2023-05-08 06:39:49.000,"On Time",77.11,"Wallet",88037,731,"Max Boase","New",51036,"Baby Food","Baby Care",931.61,2,"Taste was not as expected.","Delivery","Negative",2023-05-08 00:00:00.000,"Quantity",2,5,3.71,"Traffic",51036,"https://i.postimg.cc/k55tvsJW/feeding.png","Nanded"
9730765358,82708090,2023-08-20 21:45:23.000,2023-08-20 21:58:23.000,2023-08-20 21:57:23.000,"On Time",1354.27,"UPI",93026,9210,"Krishna Seshadri","Premium",654623,"Chips","Snacks & Munchies",422.14,2,"Taste was not as expected.","Product Quality","Negative",2023-08-20 00:00:00.000,"Quantity",2,-1,0.52,"",654623,"https://i.postimg.cc/CKP7Ydrp/snacks.png","Panvel"
8750169461,96989204,2024-09-07 06:42:34.000,2024-09-07 06:54:34.000,2024-09-07 06:55:34.000,"On Time",4677.25,"UPI",88001,7647,"Nimrat Kalita","Regular",373536,"Dog Food","Pet Care",494.17,2,"I had a bad experience.","Delivery","Negative",2024-09-07 00:00:00.000,"Quantity",2,1,2.69,"Traffic",373536,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Deoghar"
6637284724,36517334,2023-09-08 10:27:53.000,2023-09-08 10:44:53.000,2023-09-08 10:46:53.000,"On Time",422.23,"UPI",30833,784,"Ria Dua","Premium",721521,"Rice","Grocery & Staples",417.39,2,"Product was damaged during delivery.","Delivery","Negative",2023-09-08 00:00:00.000,"Quantity",2,2,3.05,"Traffic",721521,"https://i.postimg.cc/jSc7fmbs/grocery.png","Naihati"
9074325310,35435896,2024-04-23 16:11:59.000,2024-04-23 16:27:59.000,2024-04-23 16:32:59.000,"On Time",1714.38,"Cash",83788,8528,"Abhiram Tiwari","Premium",11422,"Potatoes","Fruits & Vegetables",127.16,2,"Very disappointed with the quality.","Customer Service","Negative",2024-04-23 00:00:00.000,"Quantity",2,5,3.35,"Traffic",11422,"https://i.postimg.cc/sgsWvyb6/fruits.png","Dehradun"
772505056,81822494,2023-07-13 01:07:54.000,2023-07-13 01:20:54.000,2023-07-13 01:17:54.000,"On Time",2341.94,"Cash",3187,710,"Dominic Verma","New",313754,"Biscuits","Snacks & Munchies",136.6,2,"Not worth the price I paid.","App Experience","Negative",2023-07-13 00:00:00.000,"Quantity",2,-3,3.9,"",313754,"https://i.postimg.cc/CKP7Ydrp/snacks.png","Sri Ganganagar"
6430529802,6459100,2023-07-23 14:58:31.000,2023-07-23 15:14:31.000,2023-07-23 15:09:31.000,"On Time",2974.48,"Wallet",72291,8070,"Shivansh Mand","Premium",709916,"Detergent","Household Care",33.76,2,"Items were missing from my order.","Customer Service","Negative",2023-07-23 00:00:00.000,"Quantity",2,-5,2.39,"",709916,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Agra"
299059193,26805477,2024-05-04 09:02:25.000,2024-05-04 09:20:25.000,2024-05-04 09:23:25.000,"On Time",1520.7,"UPI",88355,2427,"Xavier Hans","New",567671,"Biscuits","Snacks & Munchies",418.48,2,"Not worth the price I paid.","Product Quality","Negative",2024-05-04 00:00:00.000,"Quantity",2,3,4.76,"Traffic",567671,"https://i.postimg.cc/CKP7Ydrp/snacks.png","Sambhal"
1565942558,40858753,2024-08-04 14:20:41.000,2024-08-04 14:34:41.000,2024-08-04 14:34:41.000,"On Time",2536.81,"UPI",92722,6447,"Samaksh Sharma","Regular",272170,"Ice Cream","Instant & Frozen Food",140.8,2,"The packaging was poor.","App Experience","Negative",2024-08-04 00:00:00.000,"Quantity",2,0,0.64,"",272170,"https://i.postimg.cc/1RVwdvpH/ice-cream.png","Bharatpur"
2874220576,99734256,2023-10-04 07:00:43.000,2023-10-04 07:13:43.000,2023-10-04 07:10:43.000,"On Time",4341.21,"Wallet",57749,7563,"Ishwar Nair","Premium",146840,"Bread","Dairy & Breakfast",786.85,2,"The order was incorrect.","Delivery","Negative",2023-10-04 00:00:00.000,"Quantity",2,-3,1.12,"",146840,"https://i.postimg.cc/X7wFjX1B/food.png","Ratlam"
4922278509,76533277,2023-05-31 07:00:00.000,2023-05-31 07:15:00.000,2023-05-31 07:19:00.000,"On Time",2552.45,"Wallet",29558,7213,"Bakhshi Kuruvilla","New",644847,"Salt","Grocery & Staples",622.81,2,"Product was damaged during delivery.","Delivery","Negative",2023-05-31 00:00:00.000,"Quantity",2,4,0.58,"Traffic",644847,"https://i.postimg.cc/jSc7fmbs/grocery.png","Gangtok"
1844073851,38808614,2024-02-06 08:44:48.000,2024-02-06 09:02:48.000,2024-02-06 08:58:48.000,"On Time",3496.85,"Card",76415,9511,"Xavier Shetty","Premium",799688,"Lotion","Personal Care",309.62,2,"The order was incorrect.","App Experience","Negative",2024-02-06 00:00:00.000,"Quantity",2,-4,3.04,"",799688,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Vijayanagaram"
3428454405,93018527,2023-08-13 22:37:01.000,2023-08-13 22:57:01.000,2023-08-13 22:56:01.000,"On Time",3030.47,"Cash",81368,3714,"Lekha Rout","New",432617,"Baby Wipes","Baby Care",863.18,2,"The packaging was poor.","Customer Service","Negative",2023-08-13 00:00:00.000,"Quantity",2,-1,1.63,"",432617,"https://i.postimg.cc/k55tvsJW/feeding.png","Narasaraopet"
1377599881,48481702,2024-08-17 10:02:54.000,2024-08-17 10:15:54.000,2024-08-17 10:12:54.000,"On Time",3323.75,"Card",17690,7803,"Dayita Kothari","Regular",492958,"Lotion","Personal Care",84.2,2,"Not worth the price I paid.","Product Quality","Negative",2024-08-17 00:00:00.000,"Quantity",2,-3,0.53,"",492958,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Shivpuri"
3952854723,88739922,2023-09-15 02:34:20.000,2023-09-15 02:54:20.000,2023-09-15 02:50:20.000,"On Time",2653.25,"Card",76903,2560,"Harrison Yogi","Regular",700048,"Dish Soap","Household Care",141.28,2,"Customer service was not helpful.","Product Quality","Negative",2023-09-15 00:00:00.000,"Quantity",2,-4,1.39,"",700048,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Madurai"
4904849001,93563435,2023-11-30 05:46:13.000,2023-11-30 06:00:13.000,2023-11-30 06:05:13.000,"On Time",5062.63,"Wallet",8244,628,"Siya Sandhu","New",913428,"Pet Treats","Pet Care",392.22,2,"The order was incorrect.","Product Quality","Negative",2023-11-30 00:00:00.000,"Quantity",2,5,4.42,"Traffic",913428,"https://i.postimg.cc/FRMdmQjx/pet-food.png","Nagpur"
8723752267,13494314,2024-07-09 03:05:36.000,2024-07-09 03:22:36.000,2024-07-09 03:24:36.000,"On Time",3290.63,"Card",61593,5975,"Eesha Nadig","Premium",137909,"Cough Syrup","Pharmacy",864.3,2,"Very disappointed with the quality.","Delivery","Negative",2024-07-09 00:00:00.000,"Quantity",2,2,2.82,"Traffic",137909,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Mahbubnagar"
4365565386,54145987,2023-06-30 04:15:15.000,2023-06-30 04:25:15.000,2023-06-30 04:21:15.000,"On Time",918.86,"Card",24899,6311,"Rushil Yadav","Premium",490602,"Sugar","Grocery & Staples",549.47,2,"Delivery was late and I was unhappy.","Customer Service","Negative",2023-06-30 00:00:00.000,"Quantity",2,-4,1.5,"",490602,"https://i.postimg.cc/jSc7fmbs/grocery.png","Agartala"
8010347195,18935489,2023-12-14 20:23:20.000,2023-12-14 20:35:20.000,2023-12-14 20:38:20.000,"On Time",341.75,"UPI",37264,6055,"Krishna Dugal","New",451812,"Pain Reliever","Pharmacy",530.85,2,"Not worth the price I paid.","Product Quality","Negative",2023-12-14 00:00:00.000,"Quantity",2,3,2.16,"Traffic",451812,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Tezpur"
8071046067,33651554,2024-09-28 16:37:38.000,2024-09-28 16:48:38.000,2024-09-28 16:47:38.000,"On Time",3899.51,"Card",48240,8228,"Madhav Sridhar","New",26060,"Vitamins","Pharmacy",342.94,2,"The packaging was poor.","Product Quality","Negative",2024-09-28 00:00:00.000,"Quantity",2,-1,1.4,"",26060,"https://i.postimg.cc/W3x7FCP9/pharmacy.png","Saharsa"
9080432189,50080663,2024-08-27 19:41:12.000,2024-08-27 19:58:12.000,2024-08-27 20:02:12.000,"On Time",3264.51,"Card",42351,9910,"Adweta Bumb","Inactive",140489,"Soap","Personal Care",650.2,2,"Customer service was not helpful.","Product Quality","Negative",2024-08-27 00:00:00.000,"Quantity",2,4,2.76,"Traffic",140489,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Morbi"
2390111460,70608515,2023-09-09 21:22:09.000,2023-09-09 21:37:09.000,2023-09-09 21:42:09.000,"On Time",4182.23,"UPI",36389,9686,"Aashi Behl","Inactive",492958,"Lotion","Personal Care",84.2,2,"Very disappointed with the quality.","Product Quality","Negative",2023-09-09 00:00:00.000,"Quantity",2,5,4.29,"Traffic",492958,"https://i.postimg.cc/hvmm7GSw/personal-care.png","Belgaum"
1716322448,95873651,2023-09-06 16:10:18.000,2023-09-06 16:23:18.000,2023-09-06 16:26:18.000,"On Time",3162.99,"Cash",66774,6375,"Shivani Divan","Inactive",700048,"Dish Soap","Household Care",141.28,2,"Delivery was late and I was unhappy.","Delivery","Negative",2023-09-06 00:00:00.000,"Quantity",2,3,4.92,"Traffic",700048,"https://i.postimg.cc/1tnnLzNt/cleaning-tools.png","Ballia"
